date,symbol,name,open,high,low,close,volume,amount
2024-08-30,510300,沪深300ETF,3.187,3.21,3.152,3.176,1216502,3863075.81
2024-08-30,511010,国债ETF,110.063,110.21,109.939,110.086,1586811,174684892.11
2024-09-02,159915,创业板ETF,1.742,1.774,1.661,1.692,1864631,3155267.86
2024-09-02,510300,沪深300ETF,3.179,3.219,3.086,3.125,1352553,4227209.92
2024-09-02,511010,国债ETF,110.114,110.345,109.937,110.168,1174970,129443524.9
2024-09-03,159915,创业板ETF,1.693,1.726,1.594,1.626,856489,1393028.09
2024-09-03,510300,沪深300ETF,3.115,3.194,3.079,3.158,1777223,5612716.35
2024-09-03,511010,国债ETF,110.116,110.28,109.788,109.951,570828,62763274.92
2024-09-04,159915,创业板ETF,1.624,1.654,1.592,1.623,1068579,1733966.53
2024-09-04,510300,沪深300ETF,3.149,3.213,3.115,3.179,608013,1932993.11
2024-09-04,511010,国债ETF,109.918,110.39,109.625,110.096,1602534,176433279.4
2024-09-05,159915,创业板ETF,1.629,1.656,1.619,1.645,2572233,4232243.39
2024-09-05,510300,沪深300ETF,3.17,3.263,3.131,3.223,1739593,5606525.94
2024-09-05,511010,国债ETF,110.009,110.528,109.823,110.341,1128386,124507676.99
2024-09-06,159915,创业板ETF,1.645,1.668,1.613,1.635,731508,1196086.98
2024-09-06,510300,沪深300ETF,3.23,3.263,3.196,3.229,1026083,3313703.71
2024-09-06,511010,国债ETF,110.232,110.418,110.111,110.297,1359467,149945403.46
2024-09-09,159915,创业板ETF,1.622,1.651,1.572,1.601,2114051,3384803.76
2024-09-09,510300,沪深300ETF,3.218,3.265,3.15,3.197,1135397,3629667.48
2024-09-09,511010,国债ETF,110.255,110.68,110.143,110.567,2458680,271849896.17
2024-09-10,159915,创业板ETF,1.601,1.621,1.578,1.597,1536052,2453368.96
2024-09-10,510300,沪深300ETF,3.189,3.262,3.148,3.22,2192906,7062156.17
2024-09-10,511010,国债ETF,110.525,111.043,110.472,110.99,1437946,159597604.54
2024-09-11,159915,创业板ETF,1.579,1.621,1.556,1.598,1161579,1855800.96
2024-09-11,510300,沪深300ETF,3.22,3.231,3.163,3.174,1165081,3698082.03
2024-09-11,511010,国债ETF,111.002,111.432,110.819,111.248,847254,94255502.14
2024-09-12,159915,创业板ETF,1.591,1.647,1.562,1.617,2733027,4418510.29
2024-09-12,510300,沪深300ETF,3.175,3.175,3.143,3.143,615642,1934940.06
2024-09-12,511010,国债ETF,111.272,111.487,110.812,111.027,3307844,367259518.04
2024-09-13,159915,创业板ETF,1.611,1.642,1.586,1.617,2689641,4350492.14
2024-09-13,510300,沪深300ETF,3.138,3.279,3.077,3.217,1331387,4283279.56
2024-09-13,511010,国债ETF,111.047,111.434,110.883,111.27,1001840,111474920.71
2024-09-16,159915,创业板ETF,1.612,1.629,1.571,1.588,1212760,1925680.39
2024-09-16,510300,沪深300ETF,3.231,3.261,3.227,3.256,2008168,6539115.75
2024-09-16,511010,国债ETF,111.407,111.592,111.104,111.289,1920351,213713141.89
2024-09-17,159915,创业板ETF,1.576,1.603,1.565,1.593,1245553,1983883.18
2024-09-17,510300,沪深300ETF,3.271,3.307,3.236,3.273,1582489,5179444.84
2024-09-17,511010,国债ETF,111.312,111.532,111.136,111.356,688408,76658389.13
2024-09-18,159915,创业板ETF,1.598,1.679,1.556,1.636,1058103,1730682.09
2024-09-18,510300,沪深300ETF,3.261,3.354,3.236,3.328,1141310,3797895.3
2024-09-18,511010,国债ETF,111.384,111.64,110.902,111.157,1200254,133416784.2
2024-09-19,159915,创业板ETF,1.646,1.679,1.578,1.611,1131383,1822118.86
2024-09-19,510300,沪深300ETF,3.344,3.37,3.292,3.318,2034832,6751371.67
2024-09-19,511010,国债ETF,111.098,111.383,110.641,110.926,1762243,195477733.36
2024-09-20,159915,创业板ETF,1.616,1.651,1.581,1.616,2920086,4718503.01
2024-09-20,510300,沪深300ETF,3.322,3.363,3.3,3.34,1087843,3633706.91
2024-09-20,511010,国债ETF,110.933,111.089,110.613,110.769,1273748,141091656.46
2024-09-23,159915,创业板ETF,1.621,1.649,1.59,1.618,1069767,1730380.09
2024-09-23,510300,沪深300ETF,3.346,3.408,3.25,3.311,882566,2922526.99
2024-09-23,511010,国债ETF,110.793,111.075,110.465,110.747,2053027,227366557.15
2024-09-24,159915,创业板ETF,1.631,1.658,1.589,1.616,997681,1612231.7
2024-09-24,510300,沪深300ETF,3.318,3.365,3.254,3.3,1973480,6512793.98
2024-09-24,511010,国债ETF,110.683,110.993,110.477,110.787,2473751,274059849.95
2024-09-25,159915,创业板ETF,1.607,1.644,1.508,1.543,2025330,3125469.78
2024-09-25,510300,沪深300ETF,3.287,3.324,3.268,3.304,763695,2523457.64
2024-09-25,511010,国债ETF,110.7,111.061,110.573,110.934,780240,86555213.25
2024-09-26,159915,创业板ETF,1.548,1.605,1.513,1.569,903438,1417610.34
2024-09-26,510300,沪深300ETF,3.293,3.403,3.25,3.36,945513,3176984.65
2024-09-26,511010,国债ETF,110.935,111.08,110.644,110.789,907585,100550483.5
2024-09-27,159915,创业板ETF,1.56,1.581,1.523,1.543,1120964,1729940.62
2024-09-27,510300,沪深300ETF,3.364,3.401,3.299,3.335,2559061,8535282.57
2024-09-27,511010,国债ETF,110.795,111.242,110.629,111.076,3474247,385906817.73
2024-09-30,159915,创业板ETF,1.54,1.556,1.52,1.536,3690021,5667760.78
2024-09-30,510300,沪深300ETF,3.329,3.436,3.269,3.375,3267860,11030206.52
2024-09-30,511010,国债ETF,111.058,111.278,110.551,110.77,3143663,348222640.02
2024-10-01,159915,创业板ETF,1.534,1.567,1.447,1.479,2722035,4026517.32
2024-10-01,510300,沪深300ETF,3.401,3.437,3.34,3.376,1121528,3786286.37
2024-10-01,511010,国债ETF,110.776,111.007,110.642,110.873,2465311,273335392.93
2024-10-02,159915,创业板ETF,1.484,1.492,1.44,1.449,1658374,2402187.78
2024-10-02,510300,沪深300ETF,3.372,3.383,3.301,3.312,1466451,4857135.66
2024-10-02,511010,国债ETF,110.849,111.067,110.69,110.907,2529931,280588161.16
2024-10-03,159915,创业板ETF,1.446,1.476,1.375,1.405,2766318,3885471.87
2024-10-03,510300,沪深300ETF,3.321,3.377,3.188,3.243,2935684,9521622.5
2024-10-03,511010,国债ETF,110.868,110.983,110.767,110.883,1102900,122292382.12
2024-10-04,159915,创业板ETF,1.414,1.429,1.383,1.397,1041321,1455000.18
2024-10-04,510300,沪深300ETF,3.235,3.291,3.164,3.22,1253542,4035831.97
2024-10-04,511010,国债ETF,110.87,111.233,110.622,110.986,3071129,340851181.82
2024-10-07,159915,创业板ETF,1.395,1.424,1.382,1.41,1674520,2361563.65
2024-10-07,510300,沪深300ETF,3.239,3.316,3.182,3.259,3262885,10633212.42
2024-10-07,511010,国债ETF,111.043,111.622,110.72,111.298,1855521,206515915.45
2024-10-08,159915,创业板ETF,1.411,1.434,1.389,1.411,1214514,1713875.48
2024-10-08,510300,沪深300ETF,3.276,3.319,3.226,3.269,1369189,4476022.39
2024-10-08,511010,国债ETF,111.287,111.524,111.015,111.252,2842875,316275335.17
2024-10-09,159915,创业板ETF,1.409,1.423,1.401,1.414,4188698,5924777.44
2024-10-09,510300,沪深300ETF,3.255,3.345,3.247,3.336,1393344,4648660.01
2024-10-09,511010,国债ETF,111.265,111.415,111.08,111.23,2478709,275707930.56
2024-10-10,159915,创业板ETF,1.41,1.44,1.39,1.421,5405713,7679758.95
2024-10-10,510300,沪深300ETF,3.34,3.363,3.321,3.344,1698625,5680258.99
2024-10-10,511010,国债ETF,111.274,111.497,110.841,111.063,967244,107425360.92
2024-10-11,159915,创业板ETF,1.417,1.463,1.395,1.441,2818808,4061392.83
2024-10-11,510300,沪深300ETF,3.345,3.427,3.316,3.398,1032030,3506611.21
2024-10-11,511010,国债ETF,111.079,111.482,110.941,111.344,1013966,112899031.12
2024-10-14,159915,创业板ETF,1.438,1.476,1.407,1.445,1005672,1453626.74
2024-10-14,510300,沪深300ETF,3.412,3.448,3.373,3.408,1509415,5144453.48
2024-10-14,511010,国债ETF,111.3,111.591,111.194,111.485,1613634,179896316.88
2024-10-15,159915,创业板ETF,1.451,1.485,1.425,1.46,1064891,1554333.81
2024-10-15,510300,沪深300ETF,3.385,3.413,3.348,3.375,2310938,7799826.02
2024-10-15,511010,国债ETF,111.403,111.935,111.111,111.642,1874545,209278233.41
2024-10-16,159915,创业板ETF,1.462,1.477,1.421,1.435,2816816,4041866.24
2024-10-16,510300,沪深300ETF,3.372,3.444,3.332,3.403,1438488,4895119.7
2024-10-16,511010,国债ETF,111.636,111.721,111.53,111.615,1408467,157205535.92
2024-10-17,159915,创业板ETF,1.429,1.462,1.416,1.449,1127449,1633231.39
2024-10-17,510300,沪深300ETF,3.411,3.429,3.359,3.376,2030461,6855229.65
2024-10-17,511010,国债ETF,111.6,112.274,111.322,111.995,2365614,264937895.51
2024-10-18,159915,创业板ETF,1.452,1.476,1.405,1.429,1878323,2684959.11
2024-10-18,510300,沪深300ETF,3.373,3.397,3.301,3.325,1236754,4112269.85
2024-10-18,511010,国债ETF,111.861,112.353,111.51,112.002,2918449,326870747.66
2024-10-21,159915,创业板ETF,1.427,1.442,1.413,1.428,1111506,1587363.46
2024-10-21,510300,沪深300ETF,3.319,3.34,3.278,3.299,1046410,3451711.84
2024-10-21,511010,国债ETF,111.978,112.196,111.613,111.831,2059769,230346469.6
2024-10-22,159915,创业板ETF,1.427,1.444,1.351,1.367,1323889,1809320.83
2024-10-22,510300,沪深300ETF,3.285,3.314,3.256,3.286,1649306,5418802.6
2024-10-22,511010,国债ETF,111.87,112.14,111.037,111.305,1629021,181318532.43
2024-10-23,159915,创业板ETF,1.372,1.397,1.329,1.354,936471,1267886.12
2024-10-23,510300,沪深300ETF,3.288,3.306,3.278,3.296,2104583,6935927.28
2024-10-23,511010,国债ETF,111.305,111.546,111.195,111.436,3287163,366307627.38
2024-10-24,159915,创业板ETF,1.353,1.388,1.333,1.367,640970,876514.12
2024-10-24,510300,沪深300ETF,3.293,3.386,3.236,3.328,1551949,5164637.53
2024-10-24,511010,国债ETF,111.406,111.623,111.252,111.469,1239898,138210015.87
2024-10-25,159915,创业板ETF,1.373,1.399,1.336,1.362,2063663,2810294.62
2024-10-25,510300,沪深300ETF,3.314,3.369,3.296,3.351,1095494,3671432.32
2024-10-25,511010,国债ETF,111.473,111.713,111.251,111.491,1506373,167946828.99
2024-10-28,159915,创业板ETF,1.357,1.361,1.33,1.333,3452166,4602370.24
2024-10-28,510300,沪深300ETF,3.352,3.454,3.329,3.431,3252694,11159345.52
2024-10-28,511010,国债ETF,111.519,111.684,111.268,111.434,4273013,476158144.75
2024-10-29,159915,创业板ETF,1.329,1.363,1.318,1.352,1384170,1871067.17
2024-10-29,510300,沪深300ETF,3.423,3.461,3.321,3.359,676293,2271358.95
2024-10-29,511010,国债ETF,111.478,111.726,111.239,111.488,1113042,124090879.04
2024-10-30,159915,创业板ETF,1.354,1.377,1.295,1.318,1487550,1960520.46
2024-10-30,510300,沪深300ETF,3.36,3.381,3.332,3.353,1924756,6453735.3
2024-10-30,511010,国债ETF,111.481,111.775,111.1,111.394,829913,92447542.02
2024-10-31,159915,创业板ETF,1.314,1.336,1.29,1.311,2077947,2724804.18
2024-10-31,510300,沪深300ETF,3.359,3.497,3.314,3.451,1310535,4523139.98
2024-10-31,511010,国债ETF,111.278,111.999,111.031,111.751,3067067,342747226.39
2024-11-01,159915,创业板ETF,1.315,1.32,1.302,1.307,1359838,1777188.03
2024-11-01,510300,沪深300ETF,3.461,3.506,3.396,3.441,1467966,5050853.2
2024-11-01,511010,国债ETF,111.84,111.967,111.716,111.843,786848,88003213.52
2024-11-04,159915,创业板ETF,1.3,1.323,1.274,1.297,574842,745297.95
2024-11-04,510300,沪深300ETF,3.443,3.49,3.349,3.394,1451537,4927195.56
2024-11-04,511010,国债ETF,111.824,111.878,111.373,111.427,2773957,309092387.86
2024-11-05,159915,创业板ETF,1.297,1.328,1.289,1.32,2477360,3270483.89
2024-11-05,510300,沪深300ETF,3.384,3.406,3.346,3.368,1070102,3603604.4
2024-11-05,511010,国债ETF,111.404,111.646,111.244,111.485,1992998,222189705.52
2024-11-06,159915,创业板ETF,1.318,1.325,1.289,1.296,2119551,2746222.93
2024-11-06,510300,沪深300ETF,3.365,3.385,3.313,3.333,1572643,5241456.13
2024-11-06,511010,国债ETF,111.496,111.683,111.317,111.504,1672329,186471790.62
2024-11-07,159915,创业板ETF,1.29,1.354,1.263,1.326,2157434,2861645.7
2024-11-07,510300,沪深300ETF,3.329,3.355,3.29,3.316,818629,2714612.8
2024-11-07,511010,国债ETF,111.525,111.741,110.785,111.0,1170787,129957526.36
2024-11-08,159915,创业板ETF,1.331,1.371,1.316,1.356,2807374,3806073.14
2024-11-08,510300,沪深300ETF,3.325,3.406,3.3,3.381,1236239,4180147.41
2024-11-08,511010,国债ETF,111.011,111.264,110.739,110.992,1604021,178033335.12
2024-11-11,159915,创业板ETF,1.358,1.391,1.33,1.363,2307474,3145624.19
2024-11-11,510300,沪深300ETF,3.374,3.405,3.3,3.331,1614616,5378055.26
2024-11-11,511010,国债ETF,110.99,111.156,110.634,110.8,2175555,241050408.78
2024-11-12,159915,创业板ETF,1.357,1.393,1.338,1.374,2776538,3815410.3
2024-11-12,510300,沪深300ETF,3.344,3.379,3.272,3.307,774709,2561718.93
2024-11-12,511010,国债ETF,110.908,111.126,110.549,110.768,1490711,165122415.83
2024-11-13,159915,创业板ETF,1.368,1.409,1.315,1.356,1050409,1424620.68
2024-11-13,510300,沪深300ETF,3.306,3.391,3.275,3.36,1687641,5670883.3
2024-11-13,511010,国债ETF,110.791,111.124,110.395,110.728,1051991,116484784.57
2024-11-14,159915,创业板ETF,1.363,1.391,1.309,1.337,2257685,3018954.43
2024-11-14,510300,沪深300ETF,3.366,3.398,3.34,3.373,1529932,5159935.38
2024-11-14,511010,国债ETF,110.647,110.901,110.495,110.748,966268,107012623.39
2024-11-15,159915,创业板ETF,1.334,1.365,1.318,1.35,1905117,2571943.45
2024-11-15,510300,沪深300ETF,3.368,3.434,3.32,3.386,2450457,8298125.74
2024-11-15,511010,国债ETF,110.673,111.213,110.359,110.898,705743,78265261.15
2024-11-18,159915,创业板ETF,1.345,1.383,1.32,1.358,3062725,4158421.68
2024-11-18,510300,沪深300ETF,3.397,3.446,3.325,3.374,585537,1975420.66
2024-11-18,511010,国债ETF,110.793,110.909,110.597,110.712,1306783,144676424.91
2024-11-19,159915,创业板ETF,1.361,1.396,1.352,1.387,2091132,2899982.29
2024-11-19,510300,沪深300ETF,3.367,3.454,3.324,3.41,3188957,10875681.55
2024-11-19,511010,国债ETF,110.736,110.77,110.276,110.31,3025093,333697339.45
2024-11-20,159915,创业板ETF,1.4,1.429,1.351,1.38,2262485,3121562.64
2024-11-20,510300,沪深300ETF,3.425,3.466,3.334,3.374,1159356,3911322.25
2024-11-20,511010,国债ETF,110.338,110.569,109.521,109.751,1321820,145070838.68
2024-11-21,159915,创业板ETF,1.378,1.409,1.366,1.396,1695004,2366473.67
2024-11-21,510300,沪深300ETF,3.377,3.45,3.338,3.411,1870887,6381632.22
2024-11-21,511010,国债ETF,109.66,110.081,109.532,109.953,1672803,183929060.52
2024-11-22,159915,创业板ETF,1.4,1.419,1.348,1.365,1573123,2147976.95
2024-11-22,510300,沪深300ETF,3.418,3.473,3.362,3.417,1374034,4695231.89
2024-11-22,511010,国债ETF,109.981,110.308,109.743,110.07,3635408,400149611.27
2024-11-25,159915,创业板ETF,1.374,1.417,1.34,1.383,2317457,3204239.75
2024-11-25,510300,沪深300ETF,3.422,3.447,3.386,3.411,965377,3293383.11
2024-11-25,511010,国债ETF,110.048,110.708,109.735,110.394,2999403,331117320.13
2024-11-26,159915,创业板ETF,1.377,1.428,1.35,1.4,1105455,1547456.78
2024-11-26,510300,沪深300ETF,3.403,3.419,3.377,3.393,2084106,7071067.72
2024-11-26,511010,国债ETF,110.426,110.638,110.232,110.444,1018190,112453246.26
2024-11-27,159915,创业板ETF,1.407,1.432,1.396,1.421,1872706,2661829.48
2024-11-27,510300,沪深300ETF,3.405,3.461,3.375,3.43,1302478,4467733.0
2024-11-27,511010,国债ETF,110.47,110.7,110.246,110.476,544275,60129354.92
2024-11-28,159915,创业板ETF,1.421,1.454,1.368,1.401,700658,981467.55
2024-11-28,510300,沪深300ETF,3.415,3.477,3.382,3.445,3234315,11140694.2
2024-11-28,511010,国债ETF,110.481,110.651,110.343,110.512,987653,109147777.69
2024-11-29,159915,创业板ETF,1.399,1.4,1.37,1.372,2185029,2998068.81
2024-11-29,510300,沪深300ETF,3.445,3.474,3.403,3.431,828376,2842301.44
2024-11-29,511010,国债ETF,110.549,110.955,110.433,110.838,3797369,420894305.88
2024-12-02,159915,创业板ETF,1.374,1.403,1.336,1.364,2391008,3261715.75
2024-12-02,510300,沪深300ETF,3.438,3.467,3.408,3.437,1348198,4634046.52
2024-12-02,511010,国债ETF,110.908,111.534,110.709,111.334,944870,105196603.02
2024-12-03,159915,创业板ETF,1.366,1.4,1.332,1.366,2565078,3503412.64
2024-12-03,510300,沪深300ETF,3.446,3.476,3.37,3.399,987086,3355239.97
2024-12-03,511010,国债ETF,111.314,111.678,111.03,111.393,1201432,133830901.49
2024-12-04,159915,创业板ETF,1.366,1.418,1.342,1.393,1219304,1698167.47
2024-12-04,510300,沪深300ETF,3.392,3.487,3.356,3.449,3586401,12369881.68
2024-12-04,511010,国债ETF,111.435,111.551,111.254,111.37,3041576,338739893.68
2024-12-05,159915,创业板ETF,1.387,1.437,1.367,1.416,2453452,3473805.97
2024-12-05,510300,沪深300ETF,3.444,3.528,3.42,3.504,1352000,4737171.19
2024-12-05,511010,国债ETF,111.378,111.635,110.973,111.23,1870115,208013040.26
2024-12-06,159915,创业板ETF,1.412,1.458,1.373,1.42,1317183,1870045.62
2024-12-06,510300,沪深300ETF,3.501,3.57,3.481,3.55,1137200,4036729.16
2024-12-06,511010,国债ETF,111.23,111.585,110.457,110.811,1880462,208375696.82
2024-12-09,159915,创业板ETF,1.411,1.439,1.328,1.355,446469,605052.69
2024-12-09,510300,沪深300ETF,3.539,3.596,3.506,3.563,2641618,9411672.69
2024-12-09,511010,国债ETF,110.728,111.46,110.434,111.166,877336,97529809.64
2024-12-10,159915,创业板ETF,1.35,1.435,1.322,1.406,498646,701194.44
2024-12-10,510300,沪深300ETF,3.56,3.627,3.518,3.585,1323582,4744805.61
2024-12-10,511010,国债ETF,111.115,111.247,110.962,111.095,1791694,199047644.88
2024-12-11,159915,创业板ETF,1.401,1.46,1.387,1.446,1879610,2718773.95
2024-12-11,510300,沪深300ETF,3.575,3.607,3.501,3.533,1754926,6200564.18
2024-12-11,511010,国债ETF,111.068,111.617,110.947,111.495,1302082,145175009.59
2024-12-12,159915,创业板ETF,1.442,1.473,1.43,1.462,484660,708428.5
2024-12-12,510300,沪深300ETF,3.537,3.554,3.504,3.521,960582,3381996.49
2024-12-12,511010,国债ETF,111.424,111.887,111.368,111.831,1082111,121013226.6
2024-12-13,159915,创业板ETF,1.465,1.504,1.444,1.483,2053510,3046349.22
2024-12-13,510300,沪深300ETF,3.518,3.552,3.479,3.513,1065816,3744383.94
2024-12-13,511010,国债ETF,111.758,112.502,111.425,112.168,1799353,201829583.89
2024-12-16,159915,创业板ETF,1.481,1.506,1.464,1.489,541217,805840.64
2024-12-16,510300,沪深300ETF,3.504,3.536,3.478,3.51,1895601,6653380.12
2024-12-16,511010,国债ETF,112.035,112.373,111.98,112.319,3065178,344276626.29
2024-12-17,159915,创业板ETF,1.487,1.519,1.463,1.495,860975,1286737.52
2024-12-17,510300,沪深300ETF,3.502,3.578,3.461,3.536,3036518,10738243.46
2024-12-17,511010,国债ETF,112.296,112.594,112.101,112.4,1685458,189445005.5
2024-12-18,159915,创业板ETF,1.493,1.515,1.474,1.496,2310482,3456845.67
2024-12-18,510300,沪深300ETF,3.537,3.565,3.493,3.521,845686,2977791.25
2024-12-18,511010,国债ETF,112.342,112.782,111.922,112.362,1739512,195454746.63
2024-12-19,159915,创业板ETF,1.489,1.521,1.451,1.483,1337426,1983165.87
2024-12-19,510300,沪深300ETF,3.512,3.546,3.461,3.494,1888992,6601049.4
2024-12-19,511010,国债ETF,112.337,112.671,112.094,112.427,1185828,133319194.98
2024-12-20,159915,创业板ETF,1.489,1.577,1.449,1.536,767815,1179060.93
2024-12-20,510300,沪深300ETF,3.48,3.591,3.433,3.543,1021406,3618948.57
2024-12-20,511010,国债ETF,112.474,112.648,112.323,112.497,780811,87838900.5
2024-12-23,159915,创业板ETF,1.528,1.552,1.478,1.502,1474978,2215540.56
2024-12-23,510300,沪深300ETF,3.531,3.57,3.495,3.533,1805040,6376943.38
2024-12-23,511010,国债ETF,112.443,112.717,112.268,112.542,1463696,164726988.77
2024-12-24,159915,创业板ETF,1.512,1.526,1.498,1.512,942322,1424522.88
2024-12-24,510300,沪深300ETF,3.534,3.568,3.476,3.51,388908,1364980.37
2024-12-24,511010,国债ETF,112.441,112.852,112.185,112.596,1962517,220970697.86
2024-12-25,159915,创业板ETF,1.514,1.547,1.428,1.46,3523943,5143833.2
2024-12-25,510300,沪深300ETF,3.491,3.522,3.404,3.434,2125086,7298388.83
2024-12-25,511010,国债ETF,112.523,112.908,112.376,112.762,2715267,306178538.08
2024-12-26,159915,创业板ETF,1.467,1.512,1.43,1.475,3589641,5293276.75
2024-12-26,510300,沪深300ETF,3.434,3.457,3.362,3.385,1008612,3413985.58
2024-12-26,511010,国债ETF,112.795,112.975,112.179,112.359,2912826,327282405.85
2024-12-27,159915,创业板ETF,1.486,1.513,1.462,1.489,3824626,5695999.77
2024-12-27,510300,沪深300ETF,3.392,3.433,3.337,3.378,1341635,4531961.46
2024-12-27,511010,国债ETF,112.333,112.54,112.137,112.343,1239464,139245204.4
2024-12-30,159915,创业板ETF,1.493,1.511,1.439,1.457,1067435,1555108.32
2024-12-30,510300,沪深300ETF,3.371,3.405,3.356,3.39,859489,2913445.7
2024-12-30,511010,国债ETF,112.335,112.452,111.943,112.06,1339419,150094798.54
2024-12-31,159915,创业板ETF,1.45,1.521,1.433,1.503,1331497,2001775.96
2024-12-31,510300,沪深300ETF,3.386,3.411,3.301,3.325,2103328,6994353.29
2024-12-31,511010,国债ETF,111.926,112.394,111.662,112.129,822709,92249925.62
